hour,day,month,weekday,electricity_lag1,electricity_lag24,electricity_rolling24,is_holiday,is_semester,is_exam,campus_id_x,campus_id_y,apparent_temperature,air_temperature,dew_point_temperature,relative_humidity,wind_speed,wind_direction,water_lag1h,water_lag24h,water_lag168h,water_rolling7d,electricity_true,water_true,garbage_true,electricity_pred,water_pred,garbage_pred,is_anomaly,electricity_cost_actual,water_cost_actual,garbage_cost_actual,total_cost_actual,electricity_cost_pred,water_cost_pred,garbage_cost_pred,total_cost_pred,cost_difference
4,12,9,6,8.934416834862386,8.95279100917431,10.064160154291706,0.0,0,0,1.0,1.0,6.033333333333333,9.456666666666667,6.37,81.05,13.270000000000001,286.05,213.6515,172.0964666666667,169.87539999999998,169.56028042291297,8.723649723502303,213.75471666666667,25.0,8.828949,207.65623,25.499805,0,69.78919778801843,9618.96225,1875.0,11563.75144778802,70.63159,9344.53,1912.4854,11327.647,236.1039868505195
5,12,9,6,8.723649723502303,8.909145275229358,10.066685554734015,0.0,0,0,1.0,1.0,5.0600000000000005,8.513333333333334,5.446666666666667,81.01666666666667,12.46,289.45,213.75471666666667,172.14613333333332,169.92273333333333,169.82136871656377,8.969754885844749,213.78556666666665,27.716650935916384,8.910624,207.65623,26.874804,0,71.75803908675799,9620.350499999999,2078.748820193729,11770.857359280486,71.28499,9344.53,2015.6102,11431.426,339.431578030486
6,12,9,6,8.969754885844749,9.159697777777778,10.065385861393885,0.0,0,0,1.0,1.0,3.9366666666666665,7.796666666666667,4.64,80.21666666666667,13.69,299.73333333333335,213.78556666666665,172.18313333333333,169.93873333333335,170.08253339910345,9.12850513761468,213.8144,25.0,9.104216,207.65623,26.45072,0,73.02804110091743,9621.648000000001,1875.0,11569.676041100918,72.833725,9344.53,1983.804,11401.168,168.50807235091816
7,12,9,6,9.12850513761468,9.157354999999999,10.06140822089001,0.0,0,0,1.0,1.0,4.166666666666667,8.415,4.8149999999999995,78.0,15.860000000000001,291.31666666666666,213.8144,172.30646666666664,169.94541666666666,170.34386464910347,9.061891627906977,213.8490666666667,29.91037023172167,9.1935005,207.77855,28.548367,0,72.49513302325582,9623.208,2243.277767379125,11938.980900402381,73.548004,9350.035,2141.1274,11564.711,374.26996290238094
8,12,9,6,9.061891627906977,9.798474840182648,10.032494737018762,0.0,0,0,1.0,1.0,4.71,9.791666666666666,4.5616666666666665,69.98333333333333,19.875,275.45,213.8490666666667,172.35854999999998,169.98731666666666,170.6053213951352,9.104551227272728,213.91205,66.02712887728688,9.1596155,207.77855,65.917404,0,72.83640981818182,9626.04225,4952.0346657965165,14650.913325614698,73.276924,9350.035,4943.805,14367.117,283.7961381146979
9,12,9,6,9.104551227272728,10.312035475113122,10.019738282473954,0.0,0,0,1.0,1.0,5.368333333333334,11.004999999999999,3.86,61.4,22.009999999999998,274.06666666666666,213.91205,172.4128,169.99986666666666,170.86708796259552,10.005880566037737,213.97665,65.08330017479122,9.840119,207.46848,64.843,0,80.0470445283019,9628.94925,4881.2475131093415,14590.243807637644,78.720955,9336.081,4863.225,14278.027,312.21646388764384
10,12,9,6,10.005880566037737,10.926828623853211,10.013918727410305,0.0,0,0,1.0,1.0,5.701666666666667,11.711666666666668,2.795,54.3,23.021666666666665,278.95,213.97665,172.54396666666665,170.00141666666664,171.12926157370663,10.787159302325582,214.04658333333333,62.506780542303815,10.721118,207.46848,63.103737,0,86.29727441860466,9632.09625,4688.008540672786,14406.402065091392,85.76894,9336.081,4732.7803,14154.63,251.7721822788917
11,12,9,6,10.787159302325582,11.68900424528302,10.01263285540156,0.0,0,0,1.0,1.0,6.718333333333334,12.835,2.6966666666666668,50.06666666666667,23.438333333333333,279.1,214.04658333333333,172.65106666666668,170.01238333333333,171.39201633561137,11.65814331707317,214.15518333333333,67.23942063286627,11.6159,206.90526,67.89717,0,93.26514653658536,9636.98325,5042.95654746497,14773.204944001554,92.9272,9310.736,5092.2876,14495.951,277.2537721265544
12,12,9,6,11.65814331707317,11.138941976744187,9.99572847196195,0.0,0,0,1.0,1.0,7.168333333333334,12.748333333333333,2.8866666666666663,51.083333333333336,20.87,284.1333333333333,214.15518333333333,172.84705,170.01586666666665,171.65560175227807,10.733236774193548,214.29821666666666,79.21306417142246,10.922888,207.46848,81.26009,0,85.86589419354839,9643.41975,5940.9798128566845,15670.26545705023,87.3831,9336.081,6094.507,15517.971,152.2947539252309
13,12,9,6,10.733236774193548,11.521155294117648,9.991437147503257,0.0,0,0,1.0,1.0,7.5,12.746666666666666,3.77,54.43333333333333,19.975,277.8833333333333,214.29821666666666,172.95425000000003,170.0918,171.91924173243677,11.418163507109005,214.38331666666667,75.80890511935435,11.148047,207.77855,73.14278,0,91.34530805687204,9647.24925,5685.667883951576,15424.26244200845,89.18438,9350.035,5485.708,14924.928,499.3347076334503
14,12,9,6,11.418163507109005,11.014660272727273,9.990205396508284,0.0,0,0,1.0,1.0,6.258333333333334,10.965,5.621666666666667,69.98333333333333,19.136666666666667,332.8,214.38331666666667,173.06644999999997,170.0921,172.18338786338919,10.985098248847928,214.46865,61.27594066479704,11.152813,207.77855,62.70151,0,87.88078599078342,9651.089249999999,4595.695549859778,14334.66558585056,89.2225,9350.035,4702.6133,14141.871,192.7944921005601
15,12,9,6,10.985098248847928,10.793746063348417,9.987095316679826,0.0,0,0,1.0,1.0,6.495,12.379999999999999,3.578333333333333,55.05,23.095000000000002,305.93333333333334,214.46865,173.14725,170.09286666666668,172.44793151418284,10.719104147465437,214.5362,61.147114491387,10.691021,206.90526,62.02559,0,85.7528331797235,9654.129,4586.033586854025,14325.91542003375,85.52817,9310.736,4651.919,14048.184,277.7318262837507
16,12,9,6,10.719104147465437,10.669395275229359,9.94773980444741,0.0,0,0,1.0,1.0,6.108333333333333,11.893333333333334,2.2616666666666663,51.65,21.39333333333333,289.35,214.5362,173.23718333333332,170.1447,172.71259689116695,9.724862981651375,214.60848333333334,65.52656323162276,9.798529,207.46848,65.08293,0,77.798903853211,9657.38175,4914.492242371707,14649.672896224918,78.38823,9336.081,4881.2197,14295.689,353.9834430999181
17,12,9,6,9.724862981651375,10.386450555555555,9.919604902267004,0.0,0,0,1.0,1.0,3.078333333333333,7.926666666666667,3.9099999999999997,76.95,18.08833333333333,304.26666666666665,214.60848333333334,173.31186666666665,170.17728333333335,172.97746782370663,9.711212903225807,214.6756,75.55629528064053,9.767113,207.77855,72.14437,0,77.68970322580645,9660.402,5666.72214604804,15404.813849273845,78.1369,9350.035,5410.8276,14839.0,565.8138492738453
18,12,9,6,9.711212903225807,10.443620412844036,9.915294793740967,0.0,0,0,1.0,1.0,4.465,6.855,4.611666666666666,85.6,6.09,303.5,214.6756,173.36598333333333,170.19211666666666,173.24241712926218,10.340177808219178,214.7036,66.18978213633267,10.063619,207.65623,67.226295,0,82.72142246575342,9661.662,4964.23366022495,14708.617082690704,80.50895,9344.53,5041.972,14467.012,241.60536394070368
19,12,9,6,10.340177808219178,10.657597919075144,9.899556434345254,0.0,0,0,1.0,1.0,4.6033333333333335,5.85,4.628333333333333,91.83333333333333,0.26999999999999996,302.35,214.7036,173.45533333333333,170.20128333333332,173.50753240703995,10.279877293577982,214.74065000000002,37.46301277495993,10.257881,207.65623,39.173733,0,82.23901834862386,9663.32925,2809.7259581219946,12555.29422647062,82.06305,9344.53,2938.03,12364.624,190.67020303311983
20,12,9,6,10.279877293577982,10.484220099009901,9.883557101516137,0.0,0,0,1.0,1.0,4.3516666666666675,5.515,4.766666666666667,94.78333333333333,0.0,285.9,214.74065000000002,173.51659999999998,170.20794999999998,173.77280453005582,10.10023611111111,214.77366666666666,43.70207907957028,10.075202,207.65623,40.93751,0,80.80188888888888,9664.814999999999,3277.6559309677714,13023.272819856658,80.601616,9344.53,3070.3135,12495.445,527.8275073566583
21,12,9,6,10.10023611111111,10.304501415525113,9.867908392844567,0.0,0,0,1.0,1.0,4.503333333333333,5.84,5.2316666666666665,95.91666666666667,1.2866666666666666,241.0,214.77366666666666,173.58898333333335,170.21186666666665,174.03822397450028,9.928932407407407,214.80233333333334,25.0,9.965337,207.65623,25.652794,0,79.43145925925926,9666.105,1875.0,11620.53645925926,79.722694,9344.53,1923.9596,11348.213,272.3235686342596
22,12,9,6,9.928932407407407,9.738712420091325,9.87425840967718,0.0,0,0,1.0,1.0,3.5016666666666665,5.461666666666667,4.86,95.8,4.163333333333333,141.56666666666666,214.80233333333334,173.66003333333336,170.3634,174.3029653435479,9.891112824074073,214.83995000000002,25.0,9.86519,207.65623,25.535166,0,79.12890259259258,9667.797750000002,1875.0,11621.926652592594,78.92152,9344.53,1915.1375,11338.59,283.3368088425941
23,12,9,6,9.891112824074073,9.885730639269408,9.873381631497745,0.0,0,0,1.0,1.0,2.728333333333333,5.708333333333333,4.683333333333334,92.98333333333333,9.129999999999999,165.01666666666668,214.83995000000002,173.7046,170.38163333333333,174.56779054196062,9.864687962962963,214.87226666666666,25.0,9.860799,207.12006,25.999063,0,78.9175037037037,9669.252,1875.0,11623.169503703704,78.88639,9320.402,1949.9298,11349.219,273.9507537037043
0,10,10,6,9.864687962962963,9.207173302752294,9.877286170443188,0.0,0,0,1.0,1.0,9.686666666666667,12.286666666666667,8.751666666666667,78.9,11.870000000000001,226.28333333333333,214.87226666666666,212.43356666666668,208.83006666666668,174.05198667804748,9.300882237442922,122.17501752926667,25.0,9.355653,119.53286,26.150969,0,74.40705789954337,5497.875788817,1875.0,7447.282846716544,74.84522,5378.9785,1961.3226,7415.1465,32.136362341543645
1,10,10,6,9.300882237442922,8.927759220183486,9.880199332648967,0.0,0,0,1.0,1.0,8.44,11.601666666666667,7.956666666666666,78.3,13.825,197.43333333333334,122.17501752926667,220.60235714285713,208.87651666666667,173.53594848873757,8.997675113122172,122.18210086260001,25.0,9.390052,119.8115,25.798817,0,71.98140090497738,5498.194538817001,1875.0,7445.1759397219785,75.120415,5391.5176,1934.9113,7401.5493,43.626623315728466
2,10,10,6,8.997675113122172,8.755571040723982,9.898675173988662,0.0,0,0,1.0,1.0,8.416666666666666,11.456666666666667,6.14,69.91666666666667,11.118333333333334,195.48333333333332,122.18210086260001,213.42416666666668,208.91583333333332,173.01970008117368,9.198991232876713,122.1861008626,25.0,8.78751,119.8115,25.377861,0,73.5919298630137,5498.374538817,1875.0,7446.966468680013,70.30008,5391.5176,1903.3396,7365.157,81.80924211751335
3,10,10,6,9.198991232876713,8.934416834862386,9.911585497575187,0.0,0,0,1.0,1.0,7.47,10.931666666666667,5.22,67.86666666666666,12.25,189.35,122.1861008626,213.6515,208.95166666666668,172.50324879662568,9.244264600938967,122.1878508626,25.0,8.992458,119.8115,26.623814,0,73.95411680751174,5498.453288817,1875.0,7447.407405624512,71.93967,5391.5176,1996.786,7460.243,-12.835758437988261
4,10,10,6,9.244264600938967,8.723649723502303,9.91682461678238,0.0,0,0,1.0,1.0,7.8,10.513333333333332,5.511666666666667,71.05,8.666666666666666,172.8,122.1878508626,213.75471666666667,208.995,171.98655148033163,8.849388584474886,122.1898508626,25.0,9.170836,119.8115,26.492867,0,70.79510867579909,5498.543288817,1875.0,7444.338397492799,73.36669,5391.5176,1986.965,7451.849,-7.510723600950769
5,10,10,6,8.849388584474886,8.969754885844749,9.907648866569428,0.0,0,0,1.0,1.0,7.03,10.086666666666666,4.656666666666666,68.98333333333333,9.610000000000001,187.7,122.1898508626,213.78556666666665,209.03116666666668,171.46964285451378,8.749536880733945,122.19051752926666,25.0,8.762756,119.8115,26.152367,0,69.99629504587156,5498.573288817,1875.0,7443.569583862871,70.10205,5391.5176,1961.4275,7423.047,20.522708862870786
6,10,10,6,8.749536880733945,9.12850513761468,9.898315747303373,0.0,0,0,1.0,1.0,6.446666666666667,9.383333333333333,4.386666666666667,71.01666666666667,8.74,191.2,122.19051752926666,213.8144,209.06666666666666,170.9525497048864,8.904510275229358,122.19501752926666,25.587310883238395,8.867886,119.90236,25.436375,0,71.23608220183486,5498.775788817,1919.0483162428795,7489.0601872617135,70.943085,5395.606,1907.7281,7374.277,114.78333179296351
7,10,10,6,8.904510275229358,9.061891627906977,9.897915640533105,0.0,0,0,1.0,1.0,6.3516666666666675,9.258333333333333,4.998333333333333,74.7,9.129999999999999,200.66666666666666,122.19501752926666,213.8490666666667,209.12013333333334,170.43515169414792,9.05228906542056,122.19726752926667,25.0,8.896865,119.8115,26.684378,0,72.41831252336448,5498.877038817,1875.0,7446.2953513403645,71.17492,5391.5176,2001.3284,7464.0205,-17.725156472135495
8,10,10,6,9.05228906542056,9.104551227272728,9.888350092084915,0.0,0,0,1.0,1.0,5.989999999999999,10.401666666666667,4.760000000000001,68.03333333333333,16.66,188.03333333333333,122.19726752926667,213.91205,209.19071666666665,169.91733503261577,8.874978064516128,122.19751752926666,38.221937624260924,9.016489,119.90236,47.190742,0,70.99982451612902,5498.888288817,2866.6453218195693,8436.533435152698,72.13191,5395.606,3539.3057,9007.043,-570.5095335973019
9,10,10,6,8.874978064516128,10.005880566037737,9.858673916309085,0.0,0,0,1.0,1.0,5.785,10.901666666666667,4.058333333333334,62.63333333333333,19.575,176.83333333333334,122.19751752926666,213.97665,209.26246666666665,169.39910914489315,9.29365234741784,122.20051752926666,38.16770499680633,9.235357,119.90236,45.24597,0,74.34921877934272,5499.023288816999,2862.5778747604745,8435.950382356816,73.88286,5395.606,3393.4478,8862.937,-426.9861410806843
10,10,10,6,9.29365234741784,10.787159302325582,9.835670966983791,0.0,0,0,1.0,1.0,6.346666666666667,11.881666666666666,4.23,59.4,21.904999999999998,162.1,122.20051752926666,214.04658333333333,209.35121666666666,168.88036391193242,10.23508851851852,122.20201752926667,39.583973955632246,9.577713,117.012886,44.06591,0,81.88070814814816,5499.090788817,2968.7980466724184,8549.769543637567,76.621704,5265.58,3304.9434,8647.145,-97.37498761243296
11,10,10,6,10.23508851851852,11.65814331707317,9.80132780204285,0.0,0,0,1.0,1.0,8.166666666666666,13.158333333333333,3.981666666666667,53.71666666666667,18.86,177.15,122.20201752926667,214.15518333333333,209.44923333333332,168.3610610400828,10.833907358490567,122.20635086259999,42.37611911365129,10.543021,119.90236,55.882347,0,86.67125886792454,5499.285788816999,3178.208933523847,8764.165981208771,84.34417,5395.606,4191.1763,9671.127,-906.960971916229
12,10,10,6,10.833907358490567,10.733236774193548,9.82208536502288,0.0,0,0,1.0,1.0,9.223333333333333,14.229999999999999,3.3699999999999997,48.0,18.375,173.18333333333334,122.20635086259999,214.29821666666666,209.60511666666667,167.840840211884,11.231418285714286,122.20801752926667,40.372955072670365,10.714507,119.90236,52.262054,0,89.85134628571429,5499.360788817,3027.971630450277,8617.183765552993,85.71606,5395.606,3919.654,9400.976,-783.7918203845074
13,10,10,6,11.231418285714286,11.418163507109005,9.807990061660634,0.0,0,0,1.0,1.0,9.961666666666668,14.728333333333333,3.378333333333333,46.516666666666666,17.16166666666667,172.5,122.20801752926667,214.38331666666667,209.68853333333334,167.32031501860584,11.079876226415093,122.2403008626,40.45706405952188,10.699411,119.90236,51.861538,0,88.63900981132075,5500.813538816999,3034.2798044641413,8623.732353092462,85.59529,5395.606,3889.6152,9370.816,-747.0840531575377
14,10,10,6,11.079876226415093,10.985098248847928,9.827130475720075,0.0,0,0,1.0,1.0,10.776666666666667,15.243333333333334,3.2616666666666663,44.6,15.485000000000001,181.48333333333332,122.2403008626,214.46865,209.77303333333333,166.79930728564514,11.444468186274511,122.24373419593333,38.82702929306592,10.7400255,119.90236,50.012836,0,91.55574549019609,5500.968038817,2912.027196979944,8504.55098128714,85.920204,5395.606,3750.9626,9232.489,-727.9382765253595
15,10,10,6,11.444468186274511,10.719104147465437,9.858193666004253,0.0,0,0,1.0,1.0,10.981666666666666,15.565,2.6016666666666666,41.7,15.485000000000001,191.61666666666667,122.24373419593333,214.5362,209.85716666666667,166.27781483046218,11.464620714285713,122.24643419593333,36.28055112755272,10.617406,119.90236,61.96329,0,91.7169657142857,5501.089538817,2721.0413345664538,8313.84783909774,84.93925,5395.606,4647.247,10127.793,-1813.9451296522602
16,10,10,6,11.464620714285713,9.724862981651375,9.908357523687018,0.0,0,0,1.0,1.0,10.229999999999999,15.325,2.0983333333333336,40.85,17.69,175.05,122.24643419593333,214.60848333333334,209.93971666666667,165.7559658276602,10.928795566037737,122.26908419593335,35.26277416180338,10.676267,119.90236,62.301758,0,87.4303645283019,5502.1087888170005,2644.7080621352534,8234.247215480555,85.41013,5395.606,4672.632,10153.648,-1919.4012220194454
17,10,10,6,10.928795566037737,9.711212903225807,9.923367951597482,0.0,0,0,1.0,1.0,8.713333333333333,14.305,3.7449999999999997,49.06666666666667,21.7,158.7,122.26908419593335,214.6756,209.99515000000002,165.2338157335884,10.071463173076923,122.27393419593334,39.082007078329376,10.706869,118.77872,45.285007,0,80.57170538461538,5502.327038817,2931.1505308747032,8514.049275076319,85.65495,5345.0425,3396.3755,8827.072,-313.02299054868126
18,10,10,6,10.071463173076923,10.340177808219178,9.88051826463422,0.0,0,0,1.0,1.0,6.385000000000001,12.055,4.101666666666667,58.36666666666667,22.466666666666665,159.86666666666667,122.27393419593334,214.7036,210.0223,164.71154391332607,9.311785321100917,122.28063419593333,37.02970254872538,9.987998,117.09796,45.982388,0,74.49428256880734,5502.628538817,2777.2276911544036,8354.350512540212,79.903984,5269.408,3448.679,8797.991,-443.64069839728836
19,10,10,6,9.311785321100917,10.279877293577982,9.84758639444726,0.0,0,0,1.0,1.0,5.7716666666666665,10.058333333333334,4.8983333333333325,70.2,16.165,153.28333333333333,122.28063419593333,214.74065000000002,210.0628,164.18947735100028,9.48951240909091,122.35561752926667,33.10122497780572,9.347862,119.90236,33.904438,0,75.91609927272728,5506.002788817,2482.591873335429,8064.5107614251565,74.7829,5395.606,2542.8328,8013.2217,51.28908173765649
20,10,10,6,9.48951240909091,10.10023611111111,9.853433887923691,0.0,0,0,1.0,1.0,4.361666666666666,8.843333333333334,3.683333333333333,70.08333333333333,15.955,167.53333333333333,122.35561752926667,214.77366666666666,210.0963,163.66735344740465,10.240575954545456,122.37948419593334,25.0,9.66393,119.90236,33.105904,0,81.92460763636365,5507.076788817,1875.0,7464.001396453364,77.31144,5395.606,2482.9429,7955.8604,-491.85895510913633
21,10,10,6,10.240575954545456,9.928932407407407,9.86612861416105,0.0,0,0,1.0,1.0,4.001666666666667,8.155,3.621666666666667,72.88333333333334,14.2,169.28333333333333,122.37948419593334,214.80233333333334,210.13063333333332,163.14503529777727,10.233605837104072,122.38118419593334,25.0,9.952743,119.90236,26.039251,0,81.86884669683258,5507.153288817,1875.0,7464.022135513833,79.62194,5395.606,1952.9438,7428.172,35.850260513832836
22,10,10,6,10.233605837104072,9.891112824074073,9.864803523249707,0.0,0,0,1.0,1.0,4.008333333333334,7.828333333333333,3.228333333333333,72.5,12.16,183.53333333333333,122.38118419593334,214.83995000000002,210.15779999999998,162.62266099735623,9.859310642201836,122.39891752926668,25.0,9.721924,119.90236,26.450918,0,78.87448513761468,5507.951288817001,1875.0,7461.825773954616,77.77539,5395.606,1983.8188,7457.2,4.625578642116125
23,10,10,6,9.859310642201836,9.864687962962963,9.854290218231831,0.0,0,0,1.0,1.0,3.7783333333333333,7.23,3.2,75.43333333333334,10.21,190.21666666666667,122.39891752926668,214.87226666666666,210.19613333333334,162.10007449455424,9.612368642533937,122.4016008626,25.0,9.66446,119.90236,26.750704,0,76.8989491402715,5508.072038817,1875.0,7459.970987957272,77.31568,5395.606,2006.3027,7479.2246,-19.253621417728027
0,11,10,0,9.612368642533937,9.300882237442922,9.854948696161816,0.0,0,0,1.0,1.0,3.3,7.1866666666666665,3.268333333333333,75.95,12.49,200.7,122.4016008626,122.17501752926667,120.45106498613333,162.41743035773203,9.316685707762558,173.76685,54.510049441242096,9.295731,169.00217,71.11456,0,74.53348566210046,7819.50825,4088.253708093157,11982.295443755258,74.365845,7605.0977,5333.5923,13013.056,-1030.760220307242
1,11,10,0,9.316685707762558,8.997675113122172,9.861248341069604,0.0,0,0,1.0,1.0,2.9983333333333335,6.458333333333333,2.628333333333333,76.36666666666666,9.693333333333333,194.65,173.76685,122.18210086260001,120.46439831946667,162.73493007011615,9.14886659090909,173.80435,54.304391339339226,9.411989,169.42395,72.50353,0,73.19093272727272,7821.19575,4072.829350450442,11967.216033177714,75.29591,7624.0776,5437.765,13137.139,-1169.922638697286
2,11,10,0,9.14886659090909,9.198991232876713,9.858080350202025,0.0,0,0,1.0,1.0,1.5716666666666665,4.666666666666667,2.04,83.11666666666666,7.33,187.76666666666668,173.80435,122.1861008626,120.4678316528,163.05268394916695,9.122959452054795,173.85048333333333,49.121018404493086,9.110014,169.42395,71.684044,0,72.98367561643836,7823.27175,3684.0763803369814,11580.33180595342,72.88011,7624.0776,5376.303,13073.261,-1492.9289362340805
3,11,10,0,9.122959452054795,9.244264600938967,9.852639553473404,0.0,0,0,1.0,1.0,1.7183333333333333,5.128333333333333,2.0349999999999997,80.5,9.003333333333332,185.01666666666668,173.85048333333333,122.1878508626,120.46811498613333,163.3706931853606,9.113685479452055,173.8936666666667,52.272733181223714,9.117572,169.42395,72.60446,0,72.90948383561644,7825.215000000001,3920.4549885917786,11818.579472427396,72.940575,7624.0776,5445.3345,13142.353,-1323.7730666351035
4,11,10,0,9.113685479452055,8.849388584474886,9.878602218514223,0.0,0,0,1.0,1.0,1.2283333333333333,4.5216666666666665,1.6266666666666665,81.41666666666667,7.983333333333333,178.63333333333333,173.8936666666667,122.1898508626,120.48003165280001,163.68928208425265,9.472492545454545,174.00296666666665,50.771960853579934,9.185256,169.42395,73.05973,0,75.77994036363636,7830.133499999999,3807.8970640184953,11713.81050438213,73.48205,7624.0776,5479.48,13177.039,-1463.2285581178694
5,11,10,0,9.472492545454545,8.749536880733945,9.91065767506022,0.0,0,0,1.0,1.0,1.1183333333333332,3.4916666666666667,1.0233333333333332,83.9,2.786666666666667,245.61666666666667,174.00296666666665,122.19051752926666,120.48061498613333,164.0081163204463,9.518867837837837,174.04476666666667,65.11174589144242,9.685828,169.42395,73.16771,0,76.1509427027027,7832.0145,4883.380941858182,12791.546384560887,77.486626,7624.0776,5487.578,13189.143,-397.5961935641135
6,11,10,0,9.518867837837837,8.904510275229358,9.956722184425661,0.0,0,0,1.0,1.0,-0.04833333333333334,2.038333333333333,0.5633333333333332,90.0,0.9333333333333333,229.95,174.04476666666667,122.19501752926666,120.48128165279999,164.32729708441775,10.0100585,174.10365,61.2372569582373,10.268724,169.5245,72.445206,0,80.080468,7834.66425,4592.794271867798,12507.538989867797,82.149796,7628.6025,5433.3906,13144.143,-636.6035882572032
7,11,10,0,10.0100585,9.05228906542056,10.035191639649115,0.0,0,0,1.0,1.0,1.5266666666666666,4.918333333333334,1.9933333333333332,81.53333333333333,8.79,183.56666666666666,174.10365,122.19726752926667,120.48318165280001,164.64683270950027,10.93555599078341,174.16516666666666,63.30143265123808,10.712123,169.5245,74.60907,0,87.48444792626728,7837.4325,4747.607448842856,12672.524396769124,85.69698,7628.6025,5595.68,13309.9795,-637.455095418376
8,11,10,0,10.93555599078341,8.874978064516128,10.16291998355185,0.0,0,0,1.0,1.0,3.8033333333333332,7.791666666666667,2.835,70.85,12.610000000000001,158.78333333333333,174.16516666666666,122.19751752926666,120.48934831946667,164.9666168464876,11.940458318181818,174.21308333333334,175.6835756768071,11.553129,169.66095,184.96582,0,95.52366654545455,7839.588750000001,13176.268175760531,21111.380592305988,92.42503,7634.7427,13872.437,21599.604,-488.2229233190119
9,11,10,0,11.940458318181818,9.29365234741784,10.30193003551236,0.0,0,0,1.0,1.0,4.256666666666667,9.764999999999999,3.158333333333333,63.45,20.720000000000002,159.7,174.21308333333334,122.20051752926666,120.4926816528,165.28674443585584,12.629893594470046,174.27411666666666,167.297282561195,12.989733,169.66095,225.01524,0,101.03914875576037,7842.335249999999,12547.296192089625,20490.670590845384,103.91786,7634.7427,16876.143,24614.803,-4124.132143529616
10,11,10,0,12.629893594470046,10.23508851851852,10.43354559263246,0.0,0,0,1.0,1.0,5.491666666666666,11.056666666666667,2.7866666666666666,56.71666666666667,20.715,162.36666666666667,174.27411666666666,122.20201752926667,120.53693165279999,165.60723799744633,13.393861889400922,174.37984999999998,171.29954796422322,12.861742,169.86835,225.14726,0,107.15089511520738,7847.093249999999,12847.466097316741,20801.710242431946,102.893936,7644.0757,16886.045,24633.016,-3831.3053825680545
11,11,10,0,13.393861889400922,10.833907358490567,10.548899993972611,0.0,0,0,1.0,1.0,6.096666666666667,12.020000000000001,2.503333333333333,52.1,22.285,165.5,174.37984999999998,122.20635086259999,120.77033419593334,165.92681051215305,13.602412990654207,174.45851666666667,196.01772934352277,13.281028,169.95341,251.99704,0,108.81930392523365,7850.63325,14701.329700764209,22660.782254689442,106.24822,7647.904,18899.777,26653.93,-3993.147432810558
12,11,10,0,13.602412990654207,11.231418285714286,10.671099732888868,0.0,0,0,1.0,1.0,7.586666666666667,12.943333333333333,3.0416666666666665,50.983333333333334,19.88,161.66666666666666,174.45851666666667,122.20801752926667,121.13685086260001,166.244634217336,14.164212019704433,174.53123333333332,188.25791318214127,13.778017,169.86835,250.72504,0,113.31369615763546,7853.905499999999,14119.343488660596,22086.56268481823,110.22414,7644.0757,18804.377,26558.676,-4472.113096431771
13,11,10,0,14.164212019704433,11.079876226415093,10.774949387248009,0.0,0,0,1.0,1.0,7.463333333333334,13.208333333333334,3.455,51.583333333333336,22.276666666666664,154.78333333333333,174.53123333333332,122.2403008626,121.5001008626,166.56086804156655,13.572267931034482,174.62738333333334,197.1863408577585,14.058742,169.95341,249.81625,0,108.57814344827585,7858.23225,14788.975564331888,22755.785957780165,112.46993,7647.904,18736.219,26496.592,-3740.8058390948354
14,11,10,0,13.572267931034482,11.444468186274511,10.843788722509828,0.0,0,0,1.0,1.0,7.943333333333333,13.438333333333333,3.8233333333333333,52.15,21.32,157.33333333333334,174.62738333333334,122.24373419593333,121.60791752926666,166.87689888960662,13.09661223255814,174.70110000000003,172.5154914717675,13.852189,169.86835,228.44043,0,104.77289786046512,7861.549500000001,12938.661860382561,20904.98425824303,110.81751,7644.0757,17133.031,24887.924,-3982.9395698819717
15,11,10,0,13.09661223255814,11.464620714285713,10.94158577988643,0.0,0,0,1.0,1.0,7.798333333333333,13.346666666666666,3.566666666666667,51.55,21.31,153.48333333333332,174.70110000000003,122.24643419593333,121.6136508626,167.19339432098005,13.811750091324202,174.78488333333334,172.75262562321092,13.05355,169.86835,228.19946,0,110.49400073059361,7865.319750000001,12956.446921740819,20932.260672471413,104.4284,7644.0757,17114.959,24863.463,-3931.2022181535867
16,11,10,0,13.811750091324202,10.928795566037737,11.044069973591244,0.0,0,0,1.0,1.0,8.196666666666667,13.9,2.546666666666667,46.21666666666667,21.209999999999997,156.61666666666667,174.78488333333334,122.26908419593335,121.69341752926667,167.50987953409947,13.388416214953272,174.86293333333333,177.70511114218567,12.951484,169.86835,228.00714,0,107.10732971962618,7868.832,13327.883335663926,21303.82266538355,103.61187,7644.0757,17100.535,24848.223,-3544.399990866448
17,11,10,0,13.388416214953272,10.071463173076923,11.115106631152434,0.0,0,0,1.0,1.0,7.866666666666666,13.618333333333334,2.0516666666666667,45.483333333333334,21.05,168.16666666666666,174.86293333333333,122.27393419593334,121.70963419593333,167.82683954880622,11.776342954545456,174.95891666666665,174.4596067472029,12.489415,169.86835,227.92839,0,94.21074363636365,7873.151249999999,13084.470506040218,21051.83249967658,99.91532,7644.0757,17094.629,24838.621,-3786.7885940734195
